date,close,sign,change,diff,volume,krx_0008,krx_0018,krx_0009,pgmvol,fsc_listing,fsc_sjrate,fsc_0009,gm_volume,gm_value
20210709,4380,2,10,0.23,48690769,-553162,-625171,1178010,0,4147990,3.92,1178010,0,0
20210708,4370,2,65,1.51,31978048,-276530,1869901,-1779471,0,2969980,2.75,-1779471,0,0
20210707,4305,5,-10,-0.23,25791007,2386480,-2776739,286759,0,4749451,4.53,286759,0,0
20210706,4315,2,45,1.05,20078907,-5652404,4085664,1764663,0,4462692,4.30,1764663,0,0
20210705,4270,5,-70,-1.61,22518519,2814550,-2742444,68226,0,2698029,2.71,68226,0,0
20210702,4340,5,-20,-0.46,22417459,1929228,-1854690,-138216,0,2629803,2.68,-138216,0,0
20210701,4360,5,-25,-0.57,26135108,3780479,-3477384,-332683,0,2768019,2.85,-332683,0,0
20210630,4385,5,-40,-0.90,21085998,1385305,-1575115,-76033,0,3100702,3.20,-76033,0,0
20210629,4425,5,-25,-0.56,24736099,3257234,-2755766,-525273,0,3176735,3.25,-525273,0,0
20210628,4450,5,-25,-0.56,13288074,846394,-681755,-174622,0,3702008,3.75,-174622,0,0
20210625,4475,2,30,0.67,13020669,-1035255,1417345,-369586,0,3876630,3.96,-369586,0,0
20210624,4445,2,25,0.57,17515614,-2079056,1789127,306685,0,4246216,4.28,306685,0,0
20210623,4420,5,-40,-0.90,19488279,2408620,-1976024,-441670,0,3939531,4.02,-441670,0,0
20210622,4460,2,10,0.22,14509062,-3734811,3097518,661384,0,4381201,4.70,661384,0,0
20210621,4450,2,20,0.45,28216435,569709,-804161,214134,0,3719817,4.05,214134,0,0
20210618,4430,5,-105,-2.32,29367761,3938402,-4227795,277196,0,3505683,3.79,277196,0,0
20210617,4535,5,-25,-0.55,23412545,4661235,-3492353,-1201708,0,3228487,3.46,-1201708,0,0
20210616,4560,2,15,0.33,11972768,-752729,479351,284216,0,4430195,4.79,284216,0,0
20210615,4545,2,15,0.33,13289465,-1462742,1750799,-317114,0,4145979,4.43,-317114,0,0
20210614,4530,5,-60,-1.31,19982352,1683885,-1530963,-105296,0,4463093,4.95,-105296,0,0
20210611,4590,2,5,0.11,17477512,-2506317,2554426,-38500,0,4568389,5.02,-38500,0,0
20210610,4585,5,-100,-2.13,27877957,6878756,-7015496,108639,0,4606889,5.08,108639,0,0
20210609,4685,2,70,1.52,14819339,-3533759,3073617,447462,0,4498250,4.86,447462,0,0
20210608,4615,5,-25,-0.54,14751630,1358089,-1468769,95771,0,4050788,4.33,95771,0,0
20210607,4640,2,10,0.22,17041829,-2115052,1875885,292272,0,3955017,4.29,292272,0,0
20210604,4630,2,35,0.76,17857795,-1112829,1279084,-223020,0,3662745,3.93,-223020,0,0
20210603,4595,5,-50,-1.08,20220757,2031273,-1859159,-151763,0,3885765,4.15,-151763,0,0
20210602,4645,2,50,1.09,14433103,-1431609,1123314,280367,0,4037528,4.30,280367,0,0
20210601,4595,3,0,0.00,15168382,-129960,453980,-323372,0,3757161,3.95,-323372,0,0
20210531,4595,5,-25,-0.54,18157883,1593443,-276016,-1311234,0,4080533,4.26,-1311234,0,0
20210528,4620,2,5,0.11,22670185,-3089411,1091554,2004215,0,5391767,5.66,2004215,0,0
20210527,4615,5,-40,-0.86,27807919,2030778,-932272,-1109014,0,3387552,3.57,-1109014,0,0
20210526,4655,3,0,0.00,17946419,1447116,-1752436,301167,0,4496566,4.77,301167,0,0
